cleaned_area,cleaned_road,bed,bath,floor,is_land,tag,Loại địa ốc,Pháp lý,cleaned_price
75.0,6.0,4.0,4.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,1600.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,Sổ hồng,1200.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
61.0,25.0,2.0,2.0,10.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,795.0
75.0,60.0,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,1900.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,Sổ hồng,1600.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,Sổ hồng,1600.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,1200.0
86.0,40.0,2.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,,2800.0
108.0,12.5,3.0,2.0,15.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,5160.0
102.0,12.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,,2100.0
282.0,9.0,3.0,3.0,3.0,0,lao_cai,bán biệt thự,Sổ hồng,2000.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,1600.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,1600.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,1600.0
100.0,7.0,3.0,2.0,3.0,0,lao_cai,bán biệt thự,Giấy đỏ,1900.0
102.0,12.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,,2100.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,1600.0
65.0,12.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,,1500.0
102.0,6.0,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Giấy đỏ,2100.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,Hợp đồng,1430.0
84.0,12.5,2.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,,2340.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,Giấy đỏ,800.0
75.0,12.5,4.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy đỏ,2000.0
146.0,12.5,3.0,2.0,3.0,0,lao_cai,bán nhà hàng - khách sạn,,13000.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,Sổ hồng,1600.0
125.0,12.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,3925.0
100.0,40.0,3.0,2.0,3.0,0,lao_cai,bán biệt thự,Hợp đồng,1200.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
65.0,12.5,2.0,2.0,17.0,0,lao_cai,bán căn hộ chung cư,Hợp đồng,1500.0
96.0,12.5,3.0,2.0,3.0,0,lao_cai,bán nhà phố dự án,,18500.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
100.0,40.0,3.0,2.0,3.0,0,lao_cai,bán biệt thự,Hợp đồng,1250.0
75.0,12.5,5.0,2.0,4.0,0,lao_cai,bán biệt thự,,2000.0
61.0,25.0,2.0,2.0,10.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,810.0
67.16,12.5,2.0,1.0,16.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,2466.0
268.9,12.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,,2883.0
69.0,17.5,2.0,2.0,4.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,900.0
32.9,12.5,3.0,2.0,3.0,0,lao_cai,bán biệt thự,,2600.0
60.0,17.5,2.0,2.0,6.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,900.0
76.67,12.5,2.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,2300.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
61.0,40.0,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,890.0
60.0,17.5,2.0,2.0,6.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,900.0
80.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,1368.0
50.0,3.0,2.0,2.0,1.0,0,lao_cai,bán nhà riêng,Sổ hồng,3100.0
61.0,17.5,2.0,2.0,6.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,854.0
140.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,1499.0
36.0,8.0,3.0,2.0,5.0,0,lao_cai,bán nhà riêng,Giấy đỏ,6700.0
121.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
70.0,12.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,,300.0
50.0,12.5,6.0,4.0,5.0,0,lao_cai,bán nhà riêng,Giấy đỏ,4500.0
48.0,8.0,4.0,3.0,5.0,0,lao_cai,bán nhà riêng,Sổ hồng,8300.0
33.0,3.0,3.0,2.0,2.0,0,lao_cai,bán nhà phố dự án,Sổ hồng,3300.0
60.0,17.5,2.0,2.0,9.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,840.0
80.0,17.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,1200.0
33.0,2.0,3.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy đỏ,3300.0
100.0,17.5,3.0,2.0,3.0,0,lao_cai,bán biệt thự,Sổ hồng,800.0
61.0,17.5,2.0,2.0,6.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,854.0
150.0,8.0,4.0,3.0,3.0,0,lao_cai,bán nhà riêng,Giấy đỏ,3500.0
69.0,25.0,2.0,2.0,9.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,900.0
61.0,17.5,2.0,2.0,8.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,854.0
61.0,40.0,2.0,2.0,6.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,854.0
76.0,12.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,,903.0
61.0,12.5,2.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Giấy tờ hợp lệ,903.0
75.0,6.0,4.0,2.0,4.0,0,lao_cai,bán biệt thự,Giấy đỏ,2090.0
100.0,10.0,0.0,0.0,3.0,1,lao_cai,bán đất nền dự án,Giấy tờ hợp lệ,730.0
85.0,25.0,2.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Sổ hồng,903.0
60.0,17.5,3.0,2.0,8.0,0,lao_cai,bán căn hộ chung cư,Giấy đỏ,840.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,760.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,840.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,840.0
270.0,40.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,2133.0
110.0,40.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,869.0
110.0,40.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,869.0
80.0,12.5,2.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Giấy tờ hợp lệ,2300.0
61.0,12.5,2.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Giấy đỏ,903.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy tờ hợp lệ,700.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
280.0,5.0,4.0,3.0,4.0,0,lao_cai,bán biệt thự,Giấy đỏ,2000.0
110.0,40.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,869.0
110.0,40.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,869.0
110.0,40.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,869.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
110.0,40.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,869.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán biệt thự,Giấy tờ hợp lệ,2100.0
100.0,25.0,3.0,2.0,3.0,0,lao_cai,bán biệt thự,Sổ hồng,800.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,874.8
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,864.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,900.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,864.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,864.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
70.0,12.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,,1400.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
122.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,976.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
105.0,12.5,3.0,2.0,3.0,0,lao_cai,bán nhà phố dự án,,2300.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,874.8
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,874.8
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,790.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,819.9999999999999
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,864.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,874.8
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
110.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,770.0
107.7,12.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,,2400.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
120.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,960.0
110.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,891.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,900.0
110.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,869.0
110.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,891.0
122.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,976.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
105.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,840.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,853.2
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
105.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,840.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,750.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,842.4
110.0,40.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,869.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà riêng,Giấy đỏ,2100.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
192.5,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,7507.5
135.0,12.5,2.0,2.0,2.0,0,lao_cai,bán biệt thự,Giấy đỏ,1900.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
60.0,12.5,3.0,2.0,3.0,0,lao_cai,bán nhà phố dự án,Sổ hồng,12500.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
270.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,2133.0
250.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,2000.0
230.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,1840.0
230.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,1748.0
280.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,2128.0
280.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,2184.0
250.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,1850.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,800.0
268.0,9.0,3.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
150.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,2100.0
110.0,40.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy tờ hợp lệ,858.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,770.0
60.0,12.5,3.0,2.0,3.0,0,lao_cai,bán căn hộ chung cư,Giấy đỏ,903.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,770.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,770.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,770.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
105.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,819.0
108.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,864.0
108.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,864.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,790.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,853.2
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,800.0
110.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,880.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,800.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,,800.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,842.4
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,760.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,780.0
110.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,880.0
108.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,864.0
110.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,825.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
150.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,1950.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,770.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,8000.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,Sổ hồng,800.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,780.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,760.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,760.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,864.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,750.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,750.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
98.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,800.0
110.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,884.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán biệt thự,Giấy tờ hợp lệ,2100.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,770.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,,770.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,750.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,864.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,760.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,760.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,770.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,820.8
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,780.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,780.0
192.5,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,7507.5
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,780.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,780.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,780.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,800.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,780.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,780.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,780.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,780.0
192.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,7500.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
106.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,795.0
106.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,795.0
106.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,795.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,760.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
100.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,740.0
110.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,825.0
90.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,5800.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
268.0,9.0,2.0,2.0,4.0,0,lao_cai,bán nhà riêng,Giấy tờ hợp lệ,2100.0
90.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,5800.0
75.0,8.0,3.0,3.0,4.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,2100.0
230.0,40.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,1700.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,Giấy đỏ,780.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,Giấy đỏ,780.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Giấy đỏ,780.0
92.0,25.0,3.0,2.0,12.0,0,lao_cai,bán căn hộ chung cư,Hợp đồng,2438.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,799.2
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,788.4
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,750.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,770.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,820.8
349.5,8.0,3.0,3.0,3.0,0,lao_cai,bán nhà phố dự án,Giấy đỏ,4500.0
268.0,9.0,3.0,2.0,4.0,0,lao_cai,bán biệt thự,Giấy tờ hợp lệ,2100.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,750.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,760.0
108.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,810.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,740.0
100.0,17.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,Sổ hồng,760.0
150.0,12.5,0.0,0.0,0.0,1,lao_cai,bán đất thổ cư,,1950.0
268.0,9.0,3.0,3.0,4.0,0,lao_cai,bán biệt thự,Giấy tờ hợp lệ,2100.0
100.0,25.0,0.0,0.0,0.0,1,lao_cai,bán đất nền dự án,Giấy đỏ,780.0
